CustomerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Gender,SeniorCitizen,Partner,Dependents,MultipleLines
4742-DRORA,2015-02-01,No,One year,Yes,Bank transfer (automatic),95.4,5812.0,Fiber optic,Yes,No,Yes,No,Yes,No,Male,0,Yes,Yes,Yes
4742-TXUEX,2016-03-01,No,Two year,No,Bank transfer (automatic),19.3,890.5,,,,,,,,Female,0,Yes,Yes,No
4745-LSPLO,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,20.5,20.5,,,,,,,,Male,0,No,No,No
4747-LCAQL,2018-01-01,No,Month-to-month,Yes,Mailed check,79.0,1902.0,DSL,Yes,Yes,No,Yes,Yes,Yes,Male,0,No,No,No
4749-OJKQU,2019-10-01,No,Month-to-month,Yes,Electronic check,75.65,302.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes
4749-VFKVB,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,50.1,50.1,DSL,No,No,No,No,No,No,Female,0,No,No,Yes
4750-UKWJK,2017-01-01,No,One year,No,Mailed check,19.6,727.8,,,,,,,,Female,1,Yes,No,No
4750-ZRXIU,2019-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,84.6,360.1,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes
4751-ERMAN,2014-02-01,No,Two year,Yes,Bank transfer (automatic),75.4,5480.25,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No
4753-PADAS,2014-07-01,No,One year,Yes,Bank transfer (automatic),105.7,6816.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes
4759-PXTAN,2015-03-01,No,One year,Yes,Electronic check,80.1,4693.2,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,Yes
4759-TRPLW,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,70.4,70.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No
4760-THGOT,2016-07-01,No,Month-to-month,Yes,Electronic check,94.1,4107.3,Fiber optic,Yes,Yes,No,No,No,Yes,Female,0,Yes,No,Yes
4760-XOHVN,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Mailed check,19.45,19.45,,,,,,,,Female,0,Yes,Yes,No
4763-PGDPO,2019-08-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,70.4,281.0,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No
4765-OXPPD,2019-01-01,2019-10-01 00:00:00,Month-to-month,No,Mailed check,65.0,663.05,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,No
4767-HZZHQ,2017-08-01,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,Fiber optic,No,Yes,Yes,No,No,No,Male,0,Yes,Yes,No
4770-QAZXN,2019-01-01,No,Month-to-month,No,Credit card (automatic),19.45,232.1,,,,,,,,Female,0,No,No,No
4770-UEZOX,2019-12-01,No,Month-to-month,Yes,Electronic check,74.75,144.8,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No
4774-HHGGS,2017-08-01,No,Two year,No,Mailed check,19.05,637.55,,,,,,,,Male,0,Yes,No,No
4776-XSKYQ,2019-02-01,No,One year,No,Credit card (automatic),30.25,368.85,DSL,No,No,No,Yes,No,No,Female,0,Yes,Yes,
4778-IZARL,2014-11-01,No,Two year,Yes,Credit card (automatic),110.1,6705.7,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No
4779-ZGICK,2016-02-01,No,Two year,No,Mailed check,23.55,1173.35,,,,,,,,Male,0,Yes,Yes,Yes
4781-ZXYGU,2020-01-01,No,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,,,,,,,,Male,0,Yes,Yes,No
4782-OSFXZ,2014-03-01,No,Two year,Yes,Bank transfer (automatic),82.7,5831.2,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,1,Yes,No,Yes
4785-FCIFB,2015-01-01,No,Two year,No,Mailed check,24.4,1417.9,,,,,,,,Female,0,Yes,No,Yes
4785-NKHCX,2019-09-01,No,Month-to-month,No,Bank transfer (automatic),20.05,94.15,,,,,,,,Male,1,No,No,No
4785-QRJHC,2016-03-01,2020-01-01 00:00:00,One year,Yes,Bank transfer (automatic),59.9,2816.65,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,
4786-UKSNZ,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Mailed check,20.2,20.2,,,,,,,,Male,0,No,No,No
4789-KWMXN,2015-12-01,2019-11-01 00:00:00,One year,Yes,Credit card (automatic),110.85,5275.8,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes
4791-QRGMF,2014-11-01,2019-10-01 00:00:00,One year,Yes,Bank transfer (automatic),99.5,5961.1,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes
4795-KTRTH,2019-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,81.0,371.65,Fiber optic,No,Yes,No,No,No,No,Female,1,Yes,No,Yes
4795-UXVCJ,2017-12-01,No,One year,No,Credit card (automatic),19.8,457.3,,,,,,,,Male,0,No,No,No
4795-WRNVT,2016-10-01,No,Month-to-month,No,Mailed check,65.1,2586.0,DSL,Yes,Yes,No,No,Yes,No,Female,0,No,No,No
4797-AXPXK,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,60.0,60.0,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,Yes,No
4797-MIWUM,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,,,,,,,,Male,0,Yes,Yes,No
4800-CZMPC,2015-10-01,2019-10-01 00:00:00,One year,Yes,Credit card (automatic),103.25,5037.55,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,Yes
4800-VHZKI,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,19.9,19.9,,,,,,,,Female,0,No,No,No
4801-JZAZL,2019-03-01,No,Month-to-month,Yes,Electronic check,29.6,346.45,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,
4801-KFYKL,2019-06-01,No,Month-to-month,No,Bank transfer (automatic),19.45,159.2,,,,,,,,Male,0,No,Yes,No
4803-AXVYP,2016-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,99.55,3734.25,Fiber optic,No,No,No,Yes,Yes,Yes,Female,1,No,No,Yes
4803-LBYPN,2017-04-01,No,Month-to-month,No,Mailed check,20.8,635.9,,,,,,,,Male,0,Yes,Yes,No
4804-NCPET,2018-07-01,No,Two year,No,Mailed check,20.2,387.4,,,,,,,,Male,0,Yes,Yes,No
4806-DXQCE,2014-04-01,No,Two year,Yes,Electronic check,113.65,7714.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes
4806-HIPDW,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,68.95,68.95,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No
4806-KEXQR,2019-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,79.9,324.3,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No
4807-IZYOZ,2015-11-01,No,Two year,No,Bank transfer (automatic),20.65,1020.75,,,,,,,,Female,0,No,No,No
4808-YNLEU,2017-03-01,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,DSL,Yes,No,No,No,Yes,No,Female,0,Yes,No,No
4811-JBUVU,2017-08-01,No,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,Fiber optic,No,No,No,Yes,No,Yes,Male,0,No,No,Yes
4813-HQMGZ,2019-06-01,No,Month-to-month,Yes,Electronic check,90.25,743.75,Fiber optic,No,No,No,Yes,No,Yes,Female,0,Yes,No,Yes
4815-GBTCD,2019-10-01,No,Month-to-month,Yes,Electronic check,25.15,99.95,DSL,No,No,No,No,No,No,Female,0,Yes,No,
4815-TUMEQ,2019-04-01,No,One year,Yes,Mailed check,19.3,185.2,,,,,,,,Female,0,No,No,No
4815-YOSUK,2014-02-01,No,One year,Yes,Credit card (automatic),104.9,7537.5,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes
4816-JBHOV,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,44.7,93.7,DSL,No,No,No,No,No,No,Male,1,No,No,No
4816-LXZYW,2018-02-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,79.15,1676.95,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes
4816-OKWNX,2015-12-01,No,One year,Yes,Bank transfer (automatic),103.4,5236.4,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No
4817-KEQSP,2014-03-01,No,Two year,No,Bank transfer (automatic),19.85,1326.35,,,,,,,,Female,0,Yes,Yes,No
4817-QRJSX,2019-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes
4817-VYYWS,2017-04-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,100.2,2983.8,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes
4818-DRBQT,2017-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,No,Yes
4818-QIUFN,2018-02-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,79.15,1520.9,Fiber optic,Yes,No,No,No,No,No,Female,1,No,No,Yes
4819-HJPIW,2018-08-01,No,Month-to-month,No,Mailed check,25.15,476.8,DSL,No,No,No,No,No,No,Male,0,No,No,
4821-SJHJV,2017-06-01,No,Month-to-month,No,Electronic check,89.6,2901.8,Fiber optic,Yes,No,No,No,Yes,No,Female,0,Yes,Yes,Yes
4821-WQOYN,2014-02-01,No,Two year,Yes,Credit card (automatic),20.1,1326.25,,,,,,,,Female,0,Yes,Yes,No
4822-LPTYJ,2014-02-01,No,Two year,Yes,Bank transfer (automatic),103.75,7346.2,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes
4822-NGOCH,2018-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,84.45,1058.6,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,No,Yes
4822-RVYBB,2019-04-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,100.6,819.4,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes
4822-YCXMX,2017-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,84.8,2043.45,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes
4824-GUCBY,2018-04-01,No,Month-to-month,No,Electronic check,81.7,1820.9,Fiber optic,Yes,Yes,No,No,No,No,Female,1,No,No,No
4825-FUREZ,2016-08-01,No,Two year,No,Electronic check,20.25,835.5,,,,,,,,Male,0,Yes,No,No
4825-XJGDM,2015-01-01,No,One year,No,Credit card (automatic),43.7,2696.55,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,No,No,
4826-DXMUP,2017-03-01,No,One year,Yes,Mailed check,72.1,2495.15,DSL,No,No,No,Yes,Yes,Yes,Male,0,No,Yes,No
4826-TZEVA,2016-10-01,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,No
4826-XTSOH,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,86.05,86.05,Fiber optic,No,No,No,No,Yes,No,Male,1,Yes,No,Yes
4827-DPADN,2014-02-01,No,Two year,Yes,Bank transfer (automatic),83.3,6042.7,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes
4827-LTQRJ,2014-08-01,No,One year,Yes,Credit card (automatic),110.6,7210.85,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,1,Yes,Yes,Yes
4827-USJHP,2018-06-01,No,Month-to-month,Yes,Mailed check,51.8,1023.85,DSL,No,Yes,No,No,No,No,Male,0,No,No,No
4828-FAZPK,2018-10-01,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,Yes,Yes
4829-AUOAX,2015-12-01,2019-10-01 00:00:00,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes
4829-ZLJTK,2014-02-01,No,Two year,Yes,Electronic check,112.4,8046.85,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,1,Yes,No,Yes
4830-FAXFM,2018-07-01,No,Month-to-month,Yes,Credit card (automatic),24.1,439.2,,,,,,,,Male,0,No,Yes,Yes
4831-EOBFE,2017-05-01,2019-10-01 00:00:00,Month-to-month,No,Credit card (automatic),94.65,2649.15,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,Yes,Yes,No
4832-VRBMR,2014-09-01,No,One year,Yes,Bank transfer (automatic),103.15,6792.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes
4833-QTJNO,2014-07-01,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,Fiber optic,Yes,Yes,No,No,No,No,Male,1,Yes,No,Yes
4835-YSJMR,2016-11-01,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,DSL,No,No,No,Yes,No,No,Male,0,No,No,No
4836-WNFNO,2014-02-01,No,Two year,No,Credit card (automatic),25.0,1849.2,,,,,,,,Female,0,Yes,No,Yes
4837-PZTIC,2016-03-01,No,Two year,No,Mailed check,41.9,1875.25,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,
4837-QUSFT,2014-09-01,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,Fiber optic,Yes,Yes,No,Yes,Yes,No,Female,0,Yes,No,Yes
4840-ORQXB,2015-06-01,No,Month-to-month,No,Electronic check,104.75,5841.35,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes
4844-JJWUY,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,86.0,86.0,Fiber optic,No,Yes,No,No,No,Yes,Female,1,No,No,No
4846-WHAFZ,2016-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,76.5,2868.15,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,Yes
4847-QNOKA,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,DSL,No,No,No,No,No,No,Female,0,No,No,No
4847-TAJYI,2019-08-01,No,Month-to-month,Yes,Electronic check,89.35,567.8,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No
4849-PYRLQ,2015-06-01,No,Two year,No,Bank transfer (automatic),73.25,4054.2,DSL,Yes,No,Yes,Yes,No,Yes,Female,1,No,No,Yes
4851-BQDNX,2016-10-01,No,One year,Yes,Electronic check,85.05,3355.65,Fiber optic,No,No,Yes,No,Yes,No,Male,0,Yes,Yes,No
4853-OITSN,2019-09-01,No,Month-to-month,Yes,Electronic check,89.15,413.25,Fiber optic,Yes,No,No,No,No,Yes,Male,0,Yes,No,Yes
4853-RULSV,2014-02-01,2019-12-01 00:00:00,Two year,Yes,Credit card (automatic),104.0,7250.15,Fiber optic,Yes,No,No,Yes,Yes,Yes,Male,0,No,No,Yes
4854-CIDCF,2019-11-01,No,Month-to-month,No,Electronic check,73.85,196.4,Fiber optic,No,No,Yes,No,No,No,Female,1,No,No,No
4854-SSLTN,2019-12-01,No,Two year,No,Mailed check,59.5,130.5,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,Yes,No
4855-SNKMY,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,44.1,44.1,DSL,No,No,No,No,No,No,Female,0,No,No,No
4859-ZSRDZ,2015-04-01,No,Two year,Yes,Credit card (automatic),55.5,3166.9,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,
4860-IJUDE,2019-01-01,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,No
4860-YZGZM,2019-04-01,No,Month-to-month,No,Electronic check,20.0,185.4,,,,,,,,Male,0,No,No,No
4868-AADLV,2014-08-01,No,One year,Yes,Electronic check,116.25,7862.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,Yes,Yes
4869-EPIUS,2015-06-01,No,One year,Yes,Electronic check,80.9,4557.5,Fiber optic,No,No,No,No,No,Yes,Male,0,Yes,No,No
4871-JTKJF,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,69.65,69.65,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No
4872-JCVCA,2014-03-01,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,No,
4872-VXRIL,2015-06-01,No,One year,Yes,Bank transfer (automatic),64.65,3665.55,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,No,Yes
4873-ILOLJ,2017-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,90.35,2238.5,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No
4877-EVATK,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Mailed check,20.0,20.0,,,,,,,,Male,0,No,No,No
4877-TSOFF,2015-07-01,No,One year,Yes,Bank transfer (automatic),75.75,4264.25,DSL,Yes,Yes,No,Yes,No,Yes,Female,0,Yes,Yes,Yes
4878-BUNFV,2016-08-01,No,Two year,No,Mailed check,20.7,828.85,,,,,,,,Male,0,Yes,Yes,No
4879-GZLFH,2016-08-01,No,Month-to-month,Yes,Electronic check,92.15,3875.4,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,No
4881-GQJTW,2018-12-01,No,Month-to-month,No,Credit card (automatic),19.6,300.4,,,,,,,,Male,0,No,No,No
4881-JVQOD,2019-04-01,No,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,DSL,No,No,No,No,No,Yes,Male,1,Yes,Yes,
4883-KCPZJ,2018-04-01,No,Two year,No,Credit card (automatic),25.25,555.4,,,,,,,,Female,0,Yes,Yes,Yes
4883-QICIH,2017-02-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No
4884-LEVMQ,2016-11-01,No,Two year,Yes,Bank transfer (automatic),20.45,790.0,,,,,,,,Male,0,Yes,No,No
4884-TVUQF,2015-05-01,No,Two year,No,Credit card (automatic),101.3,5779.6,Fiber optic,Yes,No,Yes,Yes,No,Yes,Female,1,No,No,Yes
4884-ZTHVF,2019-06-01,No,Month-to-month,Yes,Electronic check,87.1,713.6,Fiber optic,No,Yes,No,No,Yes,No,Female,1,No,No,No
4890-VMUAV,2014-11-01,No,One year,No,Electronic check,71.5,4576.3,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,Yes
4891-NLUBA,2015-01-01,No,Two year,Yes,Bank transfer (automatic),61.45,3751.15,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,
4892-VLANZ,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Mailed check,19.8,19.8,,,,,,,,Male,0,No,No,No
4893-GYUJU,2015-12-01,No,One year,Yes,Mailed check,19.35,1033.0,,,,,,,,Female,0,No,No,No
4895-TMWIR,2019-01-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,19.95,214.75,,,,,,,,Male,1,Yes,No,No
4896-CPRPF,2017-03-01,No,Two year,No,Bank transfer (automatic),25.45,809.25,,,,,,,,Male,0,Yes,Yes,Yes
4897-QSUYC,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,20.15,20.15,,,,,,,,Female,0,No,No,No
4900-MSOMT,2014-02-01,No,Two year,No,Bank transfer (automatic),80.2,5714.2,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,Yes,Yes,Yes
4902-OHLSK,2017-08-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,98.65,2862.75,Fiber optic,No,No,No,Yes,Yes,Yes,Female,1,No,No,Yes
4903-CNOZC,2017-09-01,No,One year,No,Credit card (automatic),70.9,1964.6,DSL,No,Yes,Yes,No,No,Yes,Male,0,No,No,Yes
4903-UYAVB,2019-05-01,2019-10-01 00:00:00,Month-to-month,No,Mailed check,19.35,126.05,,,,,,,,Male,0,Yes,No,No
4905-JEFDW,2019-02-01,2020-01-01 00:00:00,One year,Yes,Electronic check,41.6,470.6,DSL,No,No,Yes,No,Yes,No,Male,0,No,No,
4906-ZHGPK,2015-08-01,No,One year,Yes,Electronic check,70.7,3770.0,DSL,No,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,Yes
4908-XAXAY,2016-01-01,No,One year,Yes,Bank transfer (automatic),89.85,4287.2,Fiber optic,No,Yes,Yes,No,No,Yes,Female,1,No,No,No
4909-JOUPP,2014-02-01,No,Two year,No,Credit card (automatic),109.7,7898.45,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes
4910-AQFFX,2019-02-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Fiber optic,No,No,Yes,No,No,No,Male,0,Yes,Yes,Yes
4910-GMJOT,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,94.6,94.6,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes
4911-BANWH,2017-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,Fiber optic,No,No,No,No,Yes,No,Female,0,No,Yes,Yes
4912-PIGUY,2020-01-01,No,Month-to-month,Yes,Electronic check,84.6,84.6,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes
4913-EHYUI,2015-05-01,2020-01-01 00:00:00,One year,Yes,Bank transfer (automatic),104.55,5794.65,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,1,Yes,Yes,Yes
4915-BFSXL,2014-04-01,No,Two year,No,Credit card (automatic),68.95,4858.7,DSL,Yes,No,Yes,No,Yes,No,Male,0,Yes,Yes,Yes
4918-FYJNT,2015-07-01,No,Month-to-month,No,Electronic check,90.45,5044.8,Fiber optic,No,Yes,Yes,Yes,No,No,Female,1,Yes,No,Yes
4918-QLLIW,2019-09-01,2019-12-01 00:00:00,Month-to-month,No,Credit card (automatic),53.4,188.7,DSL,No,No,No,No,Yes,No,Male,0,No,No,No
4919-IKATY,2019-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,84.5,453.75,Fiber optic,Yes,No,Yes,No,No,No,Male,0,Yes,Yes,Yes
4919-MOAVT,2019-08-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,69.65,220.1,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No
4922-CVPDX,2017-12-01,No,Two year,Yes,Credit card (automatic),73.5,1905.7,DSL,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,No
4923-ADWXJ,2018-01-01,No,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,DSL,No,Yes,No,Yes,No,Yes,Female,0,No,No,No
4925-LMHOK,2018-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),58.6,939.7,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,Yes
4926-UMJZD,2017-07-01,No,Month-to-month,Yes,Mailed check,49.2,1498.55,DSL,No,No,No,Yes,No,No,Female,0,Yes,No,No
4927-WWOOZ,2019-12-01,No,Month-to-month,Yes,Electronic check,91.45,171.45,Fiber optic,No,No,Yes,No,Yes,No,Male,0,Yes,No,Yes
4929-BSTRX,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,53.55,53.55,DSL,No,No,No,No,Yes,No,Female,0,No,No,No
4929-ROART,2018-08-01,No,Month-to-month,No,Mailed check,56.25,969.85,DSL,Yes,No,No,No,No,No,Male,0,No,No,Yes
4929-XIHVW,2019-12-01,No,Month-to-month,Yes,Credit card (automatic),95.5,181.65,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,No
4931-TRZWN,2019-01-01,No,Month-to-month,Yes,Electronic check,71.95,923.85,DSL,Yes,No,No,No,Yes,Yes,Female,0,No,No,No
4933-BSAIP,2016-10-01,No,Two year,No,Mailed check,19.1,780.1,,,,,,,,Female,0,Yes,No,No
4933-IKULF,2018-09-01,No,One year,No,Mailed check,20.65,330.6,,,,,,,,Female,1,No,No,No
4936-YPJNK,2019-04-01,No,Month-to-month,Yes,Mailed check,19.9,199.45,,,,,,,,Female,0,No,No,No
4937-QPZPO,2015-01-01,No,One year,Yes,Electronic check,99.9,6241.35,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes
4939-KYYPY,2017-11-01,No,Month-to-month,No,Electronic check,59.45,1611.65,DSL,No,No,Yes,Yes,No,No,Male,0,No,No,Yes
4940-KHCWD,2015-02-01,No,Two year,No,Bank transfer (automatic),37.7,2288.7,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,
4942-VZZOM,2014-10-01,No,One year,Yes,Credit card (automatic),66.15,4392.5,DSL,Yes,No,No,No,Yes,No,Male,0,Yes,No,Yes
4945-RVMTE,2017-10-01,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,DSL,No,No,Yes,No,Yes,No,Female,0,No,No,No
4946-EDSEW,2019-01-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,19.25,180.3,,,,,,,,Female,0,Yes,Yes,No
4947-DSMXK,2017-04-01,No,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,Yes,Yes
4948-WBBKL,2017-02-01,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,Fiber optic,No,No,No,No,No,No,Female,1,No,No,Yes
4950-BDEUX,2017-03-01,No,Month-to-month,No,Electronic check,49.2,1701.65,DSL,No,No,Yes,No,Yes,Yes,Male,0,No,No,
4950-HKQTE,2018-04-01,No,Two year,No,Mailed check,26.25,605.9,,,,,,,,Female,0,No,No,Yes
4951-UKAAQ,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,88.95,355.2,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,Yes
4952-YSOGZ,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,85.95,381.3,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,Yes
4955-VCWBI,2016-07-01,No,One year,No,Mailed check,20.0,817.95,,,,,,,,Female,0,Yes,Yes,No
4957-SREEC,2014-04-01,No,Two year,No,Credit card (automatic),20.35,1458.1,,,,,,,,Male,0,Yes,Yes,No
4957-TIALW,2018-11-01,No,One year,No,Credit card (automatic),65.6,1010.0,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,No,Yes,No
4957-TREIR,2019-11-01,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,DSL,Yes,No,No,Yes,Yes,No,Male,0,No,No,No
4958-GZWIY,2019-04-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,48.7,340.25,DSL,No,No,Yes,No,No,No,Male,0,Yes,Yes,No
4958-XCBDQ,2016-11-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,101.4,3496.3,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes
